Project Code,Station ID,Sample ID,First Trigger Date,Collection_Date,Sample Type New,Collection Method,Depth,Depth Unit,Matrix,Test Number,Test Name,Storet Code,Method,Measure Date,Value,Sigfig Value,Uncertainty,MDL,PQL,RDL,Units,Remark Code,Flag,Receive Date,LIMS Number,Collection Agency,Source,Owner,Validation Level,Validator,Sampling Purpose,Data Investigation,T Depth,Upper Depth,Lower Depth,DCS(METERS),Filtration Date,Sample Type,QC Type,Discharge,Up/Down Stream,Weather Code,Program Type,NDEC,Sample Comments,Result Comments
ST1W,G302,P116142-8,,6/3/2020 9:58,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,6/4/2020 12:09,0.087,0.087,+/- 0.005,0.002,0.008,0.002,mg/L,,,6/3/2020 14:31,75557008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates open,
ST1W,G302,P116142-8,,6/3/2020 9:58,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,6/4/2020 13:00,0.128,0.128,+/- 0.009,0.002,0.004,0.002,mg/L,,,6/3/2020 14:31,75557008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates open,
ST1W,G302,P116142-21,,6/3/2020 10:20,FCEB,G,,,DI,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,6/10/2020 16:55,-0.002,-0.002,+/- 0.002,0.002,0.004,0.002,mg/L,U,,6/3/2020 14:31,75557021,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,,
ST1W,G302,P116142-21,,6/3/2020 10:20,FCEB,G,,,DI,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,6/4/2020 13:21,-0.002,-0.002,+/- 0.002,0.002,0.004,0.002,mg/L,U,,6/3/2020 14:31,75557021,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,,
ST1W,G302,P116142-21,,6/3/2020 10:20,FCEB,G,,,DI,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,6/4/2020 12:14,-0.002,-0.002,+/- 0.002,0.002,0.008,0.002,mg/L,U,,6/3/2020 14:31,75557021,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,,
ST1W,G302,P117529-10,,6/10/2020 9:46,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,6/11/2020 13:38,0.278,0.278,+/- 0.019,0.002,0.004,0.002,mg/L,,,6/10/2020 13:27,76263010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,gates closed. film seen on surface of water avoided when grabbing sample,
ST1W,G302,P117529-10,,6/10/2020 9:46,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,6/11/2020 13:36,0.199,0.199,+/- 0.011,0.002,0.008,0.002,mg/L,,,6/10/2020 13:27,76263010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,gates closed. film seen on surface of water avoided when grabbing sample,
ST1W,G302,P117529-10,,6/10/2020 9:46,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,6/15/2020 11:36,0.215,0.215,+/- 0.013,0.002,0.004,0.002,mg/L,,,6/10/2020 13:27,76263010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,gates closed. film seen on surface of water avoided when grabbing sample,
ST1W,G302,P117537-8,,6/17/2020 9:19,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,6/18/2020 13:08,0.17,0.17,+/- 0.010,0.002,0.008,0.002,mg/L,,,6/17/2020 12:26,76267008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates open. Filter turned brown during processing.,
ST1W,G302,P117537-8,,6/17/2020 9:19,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,6/18/2020 13:04,0.222,0.222,+/- 0.015,0.002,0.004,0.002,mg/L,,,6/17/2020 12:26,76267008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates open. Filter turned brown during processing.,
ST1W,G302,P117537-8,,6/17/2020 9:19,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,6/23/2020 10:22,0.182,0.182,+/- 0.011,0.002,0.004,0.002,mg/L,,,6/17/2020 12:26,76267008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates open. Filter turned brown during processing.,
ST1W,G302,P117530-10,,6/24/2020 9:13,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,6/24/2020 13:22,0.19,0.19,+/- 0.011,0.002,0.008,0.002,mg/L,,,6/24/2020 12:07,76264010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,gates closed,
ST1W,G302,P117530-10,,6/24/2020 9:13,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,6/26/2020 9:47,0.244,0.244,+/- 0.017,0.002,0.004,0.002,mg/L,,,6/24/2020 12:07,76264010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,gates closed,
ST1W,G302,P117530-10,,6/24/2020 9:13,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,6/29/2020 12:53,0.208,0.208,+/- 0.013,0.002,0.004,0.002,mg/L,,,6/24/2020 12:07,76264010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,gates closed,
ST1W,G302,P117538-7,,7/1/2020 9:09,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/2/2020 12:28,0.212,0.212,+/- 0.014,0.002,0.004,0.002,mg/L,,,7/1/2020 11:17,76268007,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P117531-10,,7/8/2020 10:13,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/9/2020 14:09,0.134,0.134,+/- 0.009,0.002,0.004,0.002,mg/L,,,7/8/2020 13:44,76265010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P117531-10,,7/8/2020 10:13,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,7/9/2020 11:41,0.086,0.086,+/- 0.005,0.002,0.008,0.002,mg/L,,,7/8/2020 13:44,76265010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P117531-10,,7/8/2020 10:13,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,7/14/2020 9:52,0.102,0.102,+/- 0.006,0.002,0.004,0.002,mg/L,,,7/8/2020 13:44,76265010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P117539-8,,7/15/2020 9:44,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,7/16/2020 11:53,0.057,0.057,+/- 0.004,0.002,0.008,0.002,mg/L,,,7/15/2020 13:01,76269008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P117539-8,,7/15/2020 9:44,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,7/20/2020 10:20,0.069,0.069,+/- 0.005,0.002,0.004,0.002,mg/L,,,7/15/2020 13:01,76269008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P117539-8,,7/15/2020 9:44,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/16/2020 13:21,0.109,0.109,+/- 0.008,0.002,0.004,0.002,mg/L,,,7/15/2020 13:01,76269008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P117539-21,,7/15/2020 10:07,FCEB,G,,,DI,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,7/16/2020 11:56,-0.002,-0.002,+/- 0.002,0.002,0.008,0.002,mg/L,U,,7/15/2020 13:01,76269021,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,,
ST1W,G302,P117539-21,,7/15/2020 10:07,FCEB,G,,,DI,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,7/20/2020 10:23,-0.002,-0.002,+/- 0.002,0.002,0.004,0.002,mg/L,U,,7/15/2020 13:01,76269021,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,,
ST1W,G302,P117539-21,,7/15/2020 10:07,FCEB,G,,,DI,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/16/2020 13:31,-0.002,-0.002,+/- 0.002,0.002,0.004,0.002,mg/L,U,,7/15/2020 13:01,76269021,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,,
ST1W,G302,P117532-10,,7/22/2020 9:32,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,7/23/2020 11:52,0.059,0.059,+/- 0.004,0.002,0.008,0.002,mg/L,,,7/22/2020 13:26,76266010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P117532-10,,7/22/2020 9:32,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,7/27/2020 12:40,0.074,0.074,+/- 0.005,0.002,0.004,0.002,mg/L,,,7/22/2020 13:26,76266010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P117532-10,,7/22/2020 9:32,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/23/2020 13:19,0.097,0.097,+/- 0.007,0.002,0.004,0.002,mg/L,,,7/22/2020 13:26,76266010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P119308-10,,7/29/2020 9:47,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/30/2020 14:36,0.267,0.267,+/- 0.018,0.002,0.004,0.002,mg/L,,,7/29/2020 13:01,77046010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates open,
ST1W,G302,P119308-10,,7/29/2020 9:47,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,8/4/2020 11:18,0.113,0.113,+/- 0.007,0.002,0.004,0.002,mg/L,,,7/29/2020 13:01,77046010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates open,
ST1W,G302,P119308-10,,7/29/2020 9:47,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,7/30/2020 12:57,0.1,0.1,+/- 0.006,0.002,0.008,0.002,mg/L,,,7/29/2020 13:01,77046010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates open,
ST1W,G302,P119308-22,,7/29/2020 9:59,RS,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,8/4/2020 11:23,0.115,0.115,+/- 0.007,0.002,0.004,0.002,mg/L,,,7/29/2020 13:01,77046022,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,RS,0,1,0,MON,3,Gates open,
ST1W,G302,P119308-22,,7/29/2020 9:59,RS,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,7/30/2020 13:07,0.102,0.102,+/- 0.006,0.002,0.008,0.002,mg/L,,,7/29/2020 13:01,77046022,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,RS,0,1,0,MON,3,Gates open,
ST1W,G302,P119308-22,,7/29/2020 9:59,RS,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/30/2020 14:56,0.249,0.249,+/- 0.017,0.002,0.004,0.002,mg/L,,,7/29/2020 13:01,77046022,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,RS,0,1,0,MON,3,Gates open,
ST1W,G302,P119308-23,,7/29/2020 10:12,RS,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,8/4/2020 11:24,0.111,0.111,+/- 0.007,0.002,0.004,0.002,mg/L,,,7/29/2020 13:01,77046023,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,RS,0,1,0,MON,3,Gates open,
ST1W,G302,P119308-23,,7/29/2020 10:12,RS,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,7/30/2020 13:08,0.099,0.099,+/- 0.006,0.002,0.008,0.002,mg/L,,,7/29/2020 13:01,77046023,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,RS,0,1,0,MON,3,Gates open,
ST1W,G302,P119308-23,,7/29/2020 10:12,RS,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/30/2020 14:57,0.27,0.27,+/- 0.018,0.002,0.004,0.002,mg/L,,,7/29/2020 13:01,77046023,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,RS,0,1,0,MON,3,Gates open,
ST1W,G302,P119277-10,,8/5/2020 9:43,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,8/10/2020 11:29,0.126,0.126,+/- 0.008,0.002,0.004,0.002,mg/L,,,8/5/2020 13:17,77039010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P119277-10,,8/5/2020 9:43,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/6/2020 13:27,0.154,0.154,+/- 0.011,0.002,0.004,0.002,mg/L,,,8/5/2020 13:17,77039010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P119277-10,,8/5/2020 9:43,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/6/2020 12:25,0.111,0.111,+/- 0.006,0.002,0.008,0.002,mg/L,,,8/5/2020 13:17,77039010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P117540-8,,8/12/2020 9:33,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,8/19/2020 15:35,0.09,0.09,+/- 0.006,0.002,0.004,0.002,mg/L,,,8/12/2020 13:40,76270008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates open,
ST1W,G302,P117540-8,,8/12/2020 9:33,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/13/2020 11:22,0.079,0.079,+/- 0.005,0.002,0.008,0.002,mg/L,,,8/12/2020 13:40,76270008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates open,
ST1W,G302,P117540-8,,8/12/2020 9:33,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/13/2020 13:38,0.225,0.225,+/- 0.015,0.002,0.004,0.002,mg/L,,,8/12/2020 13:40,76270008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates open,
ST1W,G302,P117540-20,,8/12/2020 9:49,FCEB,G,,,DI,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,8/19/2020 15:43,-0.002,-0.002,+/- 0.002,0.002,0.004,0.002,mg/L,U,,8/12/2020 13:40,76270020,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,,
ST1W,G302,P117540-20,,8/12/2020 9:49,FCEB,G,,,DI,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/13/2020 11:29,-0.002,-0.002,+/- 0.002,0.002,0.008,0.002,mg/L,U,,8/12/2020 13:40,76270020,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,,
ST1W,G302,P117540-20,,8/12/2020 9:49,FCEB,G,,,DI,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/13/2020 13:59,-0.002,-0.002,+/- 0.002,0.002,0.004,0.002,mg/L,U,,8/12/2020 13:40,76270020,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,,
ST1W,G302,P119278-10,,8/19/2020 9:02,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,8/21/2020 9:55,0.058,0.058,+/- 0.004,0.002,0.004,0.002,mg/L,,,8/19/2020 11:41,77040010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed. Solids are light but filter turned dark during processing,
ST1W,G302,P119278-10,,8/19/2020 9:02,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/20/2020 12:49,0.094,0.094,+/- 0.007,0.002,0.004,0.002,mg/L,,,8/19/2020 11:41,77040010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed. Solids are light but filter turned dark during processing,
ST1W,G302,P119278-10,,8/19/2020 9:02,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/19/2020 13:44,0.049,0.049,+/- 0.003,0.002,0.008,0.002,mg/L,,,8/19/2020 11:41,77040010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed. Solids are light but filter turned dark during processing,
ST1W,G302,P119312-8,,8/26/2020 10:05,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,9/2/2020 15:13,0.113,0.113,+/- 0.007,0.002,0.004,0.002,mg/L,,,8/26/2020 13:18,77060008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,gtaes closed,
ST1W,G302,P119312-8,,8/26/2020 10:05,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/27/2020 13:35,0.103,0.103,+/- 0.006,0.002,0.008,0.002,mg/L,,,8/26/2020 13:18,77060008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,gtaes closed,
ST1W,G302,P119312-8,,8/26/2020 10:05,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/27/2020 12:38,0.145,0.145,+/- 0.010,0.002,0.004,0.002,mg/L,,,8/26/2020 13:18,77060008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,gtaes closed,
ST1W,G302,P119279-10,,9/2/2020 9:39,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/3/2020 12:27,0.171,0.171,+/- 0.012,0.002,0.004,0.002,mg/L,,,9/2/2020 12:24,77041010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,gates closed. film on surface unable to avoid,
ST1W,G302,P119279-10,,9/2/2020 9:39,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/3/2020 13:04,0.094,0.094,+/- 0.006,0.002,0.008,0.002,mg/L,,,9/2/2020 12:24,77041010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,gates closed. film on surface unable to avoid,
ST1W,G302,P119279-10,,9/2/2020 9:39,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,9/8/2020 12:03,0.112,0.112,+/- 0.007,0.002,0.004,0.002,mg/L,,,9/2/2020 12:24,77041010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,gates closed. film on surface unable to avoid,
ST1W,G302,P119313-8,,9/10/2020 9:18,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,9/16/2020 14:49,0.195,0.195,+/- 0.012,0.002,0.004,0.002,mg/L,,,9/10/2020 14:34,77061008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,gates open. filter turned brownish in color during processing,
ST1W,G302,P119313-8,,9/10/2020 9:18,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/11/2020 9:27,0.302,0.302,+/- 0.021,0.002,0.004,0.002,mg/L,,,9/10/2020 14:34,77061008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,gates open. filter turned brownish in color during processing,
ST1W,G302,P119313-8,,9/10/2020 9:18,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/11/2020 15:55,0.186,0.186,+/- 0.010,0.002,0.008,0.002,mg/L,,,9/10/2020 14:34,77061008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,gates open. filter turned brownish in color during processing,
ST1W,G302,P119280-10,,9/16/2020 9:18,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/17/2020 14:15,0.184,0.184,+/- 0.013,0.002,0.004,0.002,mg/L,,,9/16/2020 14:10,77042010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed. Visible solids are light but filter turned dark during processing,
ST1W,G302,P119280-10,,9/16/2020 9:18,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,9/21/2020 11:06,0.151,0.151,+/- 0.009,0.002,0.004,0.002,mg/L,,,9/16/2020 14:10,77042010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed. Visible solids are light but filter turned dark during processing,
ST1W,G302,P119280-10,,9/16/2020 9:18,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/17/2020 12:16,0.142,0.142,+/- 0.008,0.002,0.008,0.002,mg/L,,,9/16/2020 14:10,77042010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed. Visible solids are light but filter turned dark during processing,
ST1W,G302,P119314-8,,9/23/2020 9:21,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/24/2020 12:14,0.202,0.202,+/- 0.014,0.002,0.004,0.002,mg/L,,,9/23/2020 12:21,77062008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates open. Filter turned brown during processing.,
ST1W,G302,P119314-8,,9/23/2020 9:21,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/24/2020 12:33,0.135,0.135,+/- 0.008,0.002,0.008,0.002,mg/L,,,9/23/2020 12:21,77062008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates open. Filter turned brown during processing.,
ST1W,G302,P119314-8,,9/23/2020 9:21,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,9/24/2020 18:08,0.144,0.144,+/- 0.009,0.002,0.004,0.002,mg/L,,,9/23/2020 12:21,77062008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates open. Filter turned brown during processing.,
ST1W,G302,P119281-10,,9/30/2020 9:54,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,10/1/2020 17:37,0.125,0.125,+/- 0.008,0.002,0.004,0.002,mg/L,,,9/30/2020 12:52,77043010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"gates open, flow visible",
ST1W,G302,P119281-10,,9/30/2020 9:54,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,10/1/2020 12:53,0.235,0.235,+/- 0.016,0.002,0.004,0.002,mg/L,,,9/30/2020 12:52,77043010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"gates open, flow visible",
ST1W,G302,P119281-10,,9/30/2020 9:54,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,10/1/2020 11:18,0.114,0.114,+/- 0.006,0.002,0.008,0.002,mg/L,,,9/30/2020 12:52,77043010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"gates open, flow visible",
ST1W,G302,P120852-8,,10/7/2020 10:03,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,10/12/2020 13:32,0.12,0.12,+/- 0.008,0.002,0.004,0.002,mg/L,,,10/7/2020 13:11,77791008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"gates open, flow visible. water is turbid. filter turned brown",
ST1W,G302,P120852-8,,10/7/2020 10:03,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,10/8/2020 10:59,0.206,0.206,+/- 0.014,0.002,0.004,0.002,mg/L,,,10/7/2020 13:11,77791008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"gates open, flow visible. water is turbid. filter turned brown",
ST1W,G302,P120852-8,,10/7/2020 10:03,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,10/8/2020 12:43,0.11,0.11,+/- 0.006,0.002,0.008,0.002,mg/L,,,10/7/2020 13:11,77791008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"gates open, flow visible. water is turbid. filter turned brown",
ST1W,G302,P120839-10,,10/14/2020 10:08,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,10/15/2020 13:27,0.139,0.139,+/- 0.010,0.002,0.004,0.002,mg/L,,,10/14/2020 14:30,77779010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P120839-10,,10/14/2020 10:08,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,10/16/2020 12:35,0.103,0.103,+/- 0.006,0.002,0.004,0.002,mg/L,,,10/14/2020 14:30,77779010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P120839-10,,10/14/2020 10:08,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,10/15/2020 12:24,0.093,0.093,+/- 0.005,0.002,0.008,0.002,mg/L,,,10/14/2020 14:30,77779010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P120860-10,,10/21/2020 10:39,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,10/22/2020 17:35,0.132,0.132,+/- 0.008,0.002,0.004,0.002,mg/L,,,10/21/2020 13:47,77798010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates open. Filter turned brown during processing.,
